"ID","N1_24h_IFN","N1_24h_mock","N1_24h_RVFV","N1_6h_IFN","N1_6h_mock","N1_6h_RVFV","N2_24h_IFN","N2_24h_mock","N2_24h_RVFV","N2_6h_IFN","N2_6h_mock","N2_6h_RVFV","N3_24h_IFN","N3_24h_mock","N3_24h_RVFV","N3_6h_IFN","N3_6h_mock","N3_6h_RVFV"
"ENSMLUG00000000316",2,2,2,1,3,3,0,0,4,2,0,1,6,0,2,4,0,2
"ENSMLUG00000000317",3,0,1,0,3,0,1,0,1,3,0,1,0,0,0,4,0,0
"ENSMLUG00000000318",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000000319",4,1,0,6,4,0,4,1,3,0,0,5,0,2,2,2,1,3
"ENSMLUG00000000320",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000000321",2,1,0,2,1,0,0,0,2,0,1,1,0,0,0,0,0,0
"ENSMLUG00000000322",5,1,2,1,0,1,5,5,3,0,1,4,5,1,5,1,1,0
"ENSMLUG00000000324",3,1,12,7,3,3,6,4,8,7,2,1,1,1,1,4,6,5
"ENSMLUG00000000325",26,30,26,22,22,13,21,36,35,17,15,13,21,35,16,13,31,27
"ENSMLUG00000000326",1,2,2,0,1,1,1,1,7,0,0,1,2,1,4,2,0,0
"ENSMLUG00000000328",0,1,0,0,0,0,1,0,0,1,1,0,1,0,2,1,0,0
"ENSMLUG00000000330",0,0,2,2,1,1,1,1,6,1,0,2,1,6,1,2,0,0
"ENSMLUG00000000331",4,1,3,0,1,0,3,3,3,3,1,3,3,2,0,3,0,0
"ENSMLUG00000000332",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"ENSMLUG00000000333",4,2,4,1,2,0,6,1,4,5,4,1,2,5,4,4,1,3
"ENSMLUG00000000334",2,1,5,1,0,2,5,2,4,3,0,3,0,1,2,2,1,2
"ENSMLUG00000000335",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"ENSMLUG00000000337",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000000338",2,2,1,0,0,0,0,0,1,1,0,0,0,2,2,1,1,0
"ENSMLUG00000000339",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"ENSMLUG00000000340",3,4,7,4,4,2,1,2,10,2,5,4,6,1,3,2,0,4
"ENSMLUG00000000341",0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
"ENSMLUG00000000342",13,5,19,5,5,5,12,10,25,12,8,8,18,7,15,13,10,8
"ENSMLUG00000000343",0,1,3,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0
"ENSMLUG00000000344",5,9,14,8,4,3,1,2,23,4,12,4,6,7,9,11,7,5
"ENSMLUG00000000346",3,6,6,5,3,2,3,0,10,2,1,2,4,2,1,3,4,7
"ENSMLUG00000000347",1,0,3,2,0,0,1,0,0,0,0,1,0,1,0,0,0,1
"ENSMLUG00000000348",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000000349",1,5,7,1,5,3,4,0,3,2,2,1,1,5,1,0,1,0
"ENSMLUG00000000350",8,0,0,3,0,4,4,2,2,2,8,1,0,0,3,1,0,1
"ENSMLUG00000000351",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"ENSMLUG00000000352",1,0,1,0,0,0,3,0,1,1,0,0,0,0,2,1,0,0
"ENSMLUG00000000353",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"ENSMLUG00000000354",4,1,0,2,1,0,1,1,0,1,1,0,0,0,4,1,1,1
"ENSMLUG00000000355",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000000356",0,0,0,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0
"ENSMLUG00000000357",8,2,15,3,5,4,2,4,7,7,2,4,11,6,7,13,3,10
"ENSMLUG00000000358",3,0,1,0,1,1,1,1,3,5,1,2,1,0,1,3,1,0
"ENSMLUG00000000359",1,2,1,0,0,0,1,0,1,0,1,0,0,0,5,0,0,1
"ENSMLUG00000000360",16,4,19,8,17,5,20,8,11,17,8,14,7,13,21,21,11,11
"ENSMLUG00000000361",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000000362",2,2,3,1,1,1,0,0,3,1,1,0,2,1,2,1,1,0
"ENSMLUG00000000363",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000000364",8,7,5,2,6,2,5,7,4,13,11,10,5,11,6,4,0,6
"ENSMLUG00000000365",0,0,2,2,1,3,0,0,1,1,0,2,0,2,2,2,5,0
"ENSMLUG00000000366",10,3,11,12,8,4,12,1,15,14,2,2,12,5,10,13,1,2
"ENSMLUG00000000367",1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0
"ENSMLUG00000000368",0,0,1,0,0,0,2,0,0,2,0,2,2,0,0,1,0,0
"ENSMLUG00000000369",4,1,4,3,0,0,4,1,3,8,2,1,6,1,8,4,1,3
"ENSMLUG00000000370",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000000371",1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,2,0
"ENSMLUG00000000372",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000000374",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000000376",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000000377",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ENSMLUG00000000378",0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1
"ENSMLUG00000000379",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"ENSMLUG00000000381",0,2,3,1,4,5,2,0,1,4,1,1,3,3,5,0,4,0
"ENSMLUG00000000383",1,0,3,0,0,0,0,0,0,0,2,0,1,0,1,0,2,1
"ENSMLUG00000000384",3,6,11,8,4,10,11,7,16,7,11,7,8,6,10,7,8,7
"ENSMLUG00000000385",1,2,1,2,3,0,1,0,1,8,0,0,0,0,1,1,2,3
"ENSMLUG00000000386",0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"ENSMLUG00000000387",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000000389",2,0,1,2,0,1,1,1,7,3,2,1,4,2,6,2,0,0
"ENSMLUG00000000390",1,0,1,0,1,0,1,1,2,1,0,2,0,0,3,0,0,0
"ENSMLUG00000000391",1,0,1,4,2,1,0,3,2,0,2,1,2,1,1,1,1,1
"ENSMLUG00000000392",2,0,0,0,0,0,0,2,1,0,0,1,2,0,0,2,4,2
"ENSMLUG00000000393",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000000394",1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
"ENSMLUG00000000395",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0
"ENSMLUG00000000396",5,3,4,5,3,3,1,4,1,7,1,4,2,3,1,2,3,4
"ENSMLUG00000000398",0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0
"ENSMLUG00000000401",0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"ENSMLUG00000000402",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000000404",3,4,5,3,1,0,1,5,1,3,3,3,2,2,1,1,0,1
"ENSMLUG00000000405",1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,3,0
"ENSMLUG00000000406",2,2,1,1,3,2,4,0,1,1,1,1,4,0,0,0,4,0
"ENSMLUG00000000407",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000000408",2,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0
"ENSMLUG00000000409",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000000411",0,0,1,0,0,2,0,0,5,0,3,0,0,0,2,0,0,1
"ENSMLUG00000000412",18,9,13,5,8,7,12,7,25,9,5,8,20,8,18,10,4,8
"ENSMLUG00000000413",1,3,1,1,0,1,0,0,2,0,1,1,4,1,4,0,2,1
"ENSMLUG00000000414",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000000416",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"ENSMLUG00000000417",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000000418",1,1,4,0,0,0,0,2,1,2,0,0,1,0,5,1,0,0
"ENSMLUG00000000419",3,0,2,2,0,1,7,1,8,2,2,0,7,3,7,4,1,0
"ENSMLUG00000000420",0,0,0,0,1,2,1,0,2,0,0,2,0,0,0,1,1,2
"ENSMLUG00000000421",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000000422",0,0,0,0,0,1,1,0,2,0,0,0,0,3,0,0,0,0
"ENSMLUG00000000423",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000000425",4,1,1,4,2,2,1,1,7,1,4,1,5,1,3,2,1,1
"ENSMLUG00000000426",0,0,2,1,0,0,0,1,1,0,0,0,0,2,0,1,2,0
"ENSMLUG00000000429",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"ENSMLUG00000000430",4,1,3,0,1,1,1,1,0,0,0,0,0,0,2,6,0,1
"ENSMLUG00000000431",0,1,0,0,2,0,1,1,1,2,0,0,1,0,0,1,1,0
"ENSMLUG00000000432",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000000433",1,0,1,0,0,0,3,0,3,0,0,0,0,0,0,0,0,2
"ENSMLUG00000000434",0,0,0,1,0,0,1,0,0,0,1,0,1,2,0,1,3,0
"ENSMLUG00000000435",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ENSMLUG00000000436",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"ENSMLUG00000000437",0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
"ENSMLUG00000000438",2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000000439",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
"ENSMLUG00000000440",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000000442",0,0,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0
"ENSMLUG00000000443",2,5,2,3,0,2,1,5,3,4,6,2,2,3,1,3,0,3
"ENSMLUG00000000444",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000000445",2,0,6,1,2,1,3,2,3,0,2,1,3,3,2,2,4,0
"ENSMLUG00000000446",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000000447",0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"ENSMLUG00000000449",0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0
"ENSMLUG00000000450",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000000451",6,0,4,0,1,0,1,3,2,5,2,2,3,2,3,3,1,3
"ENSMLUG00000000452",1,0,2,1,4,3,1,2,3,2,0,3,0,1,0,0,2,1
"ENSMLUG00000000453",1,0,0,1,1,0,1,0,0,2,1,1,2,0,0,2,0,2
"ENSMLUG00000000454",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000000455",3,3,5,2,5,1,0,1,1,2,0,5,2,1,3,2,4,2
"ENSMLUG00000000456",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"ENSMLUG00000000457",4,2,5,7,2,0,1,2,8,4,2,0,3,3,10,3,0,0
"ENSMLUG00000000458",2,0,4,0,0,0,3,0,2,3,0,0,6,0,2,0,0,0
"ENSMLUG00000000460",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0
"ENSMLUG00000000461",0,0,1,1,0,0,0,0,0,1,0,2,0,0,3,0,1,0
"ENSMLUG00000000462",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2
"ENSMLUG00000000463",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000000464",0,0,4,3,0,3,2,2,3,1,0,0,3,1,3,1,0,5
"ENSMLUG00000000465",0,1,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0
"ENSMLUG00000000467",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000000468",8,12,7,4,3,9,9,2,21,8,2,10,8,2,8,4,4,1
"ENSMLUG00000000469",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000000470",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000000471",1,3,0,0,0,0,0,0,0,2,1,0,0,0,1,0,1,1
"ENSMLUG00000000472",7,3,5,1,4,4,6,1,8,9,4,1,6,2,2,4,7,2
"ENSMLUG00000000473",35,22,21,52,45,41,52,11,34,48,20,49,23,26,50,43,38,29
"ENSMLUG00000000475",15,29,27,20,8,11,15,10,29,10,6,13,14,15,26,25,23,13
"ENSMLUG00000000476",2,0,2,4,0,1,0,0,3,1,3,1,0,0,0,0,0,1
"ENSMLUG00000000477",0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1
"ENSMLUG00000000478",0,0,0,1,0,1,2,0,0,0,0,0,0,0,1,0,0,0
"ENSMLUG00000000479",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"ENSMLUG00000000480",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"ENSMLUG00000000482",3,2,1,1,0,1,0,2,2,3,0,1,2,4,1,1,1,0
"ENSMLUG00000000483",5,0,2,1,0,2,5,0,0,0,1,0,3,1,0,4,0,2
"ENSMLUG00000000484",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000000485",2,0,1,5,0,0,0,0,0,2,2,4,1,0,0,0,0,0
"ENSMLUG00000000486",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"ENSMLUG00000000487",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000000488",0,0,0,2,0,1,1,0,1,0,2,0,1,0,0,1,0,0
"ENSMLUG00000000489",6,4,9,5,2,2,10,2,7,5,2,3,7,0,5,3,0,1
"ENSMLUG00000000491",0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0
"ENSMLUG00000000492",9,3,2,2,2,3,6,1,11,11,6,1,7,4,13,11,5,3
"ENSMLUG00000000493",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"ENSMLUG00000000494",2,1,4,4,1,0,2,0,0,3,1,0,3,0,1,1,0,0
"ENSMLUG00000000495",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
"ENSMLUG00000000496",0,1,2,1,3,1,0,0,2,0,0,1,1,3,1,0,1,1
"ENSMLUG00000000497",0,1,0,0,1,0,1,0,3,0,0,0,0,1,0,0,1,1
"ENSMLUG00000000498",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000000499",3,0,2,0,0,1,2,0,1,0,0,1,0,2,4,2,0,1
"ENSMLUG00000000500",3,3,8,2,1,0,2,2,6,0,2,2,4,4,5,3,1,0
"ENSMLUG00000000501",0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
"ENSMLUG00000000503",0,1,1,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000000504",1,0,0,1,1,1,0,0,1,4,0,1,0,0,1,0,0,0
"ENSMLUG00000000505",11,7,9,7,5,1,3,2,14,2,6,3,5,3,10,4,2,6
"ENSMLUG00000000506",3,1,1,1,2,0,1,1,1,1,0,0,4,2,3,2,0,3
"ENSMLUG00000000507",0,0,1,3,0,0,2,0,1,1,0,1,2,0,3,1,0,1
"ENSMLUG00000000508",0,0,5,0,1,0,1,0,2,0,0,1,0,4,4,1,0,0
"ENSMLUG00000000510",0,1,2,2,0,0,0,0,1,3,0,0,2,0,3,2,0,0
"ENSMLUG00000000511",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000000512",0,0,1,1,0,0,0,0,0,1,0,3,1,0,2,1,0,2
"ENSMLUG00000000513",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000000514",3,0,2,1,0,0,1,2,9,2,3,0,4,1,7,1,0,0
"ENSMLUG00000000515",0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000000516",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000000517",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000000518",2,1,3,5,1,5,2,4,7,3,1,2,6,5,3,0,1,1
"ENSMLUG00000000519",0,1,1,0,0,0,0,0,0,5,1,0,1,1,0,1,0,1
"ENSMLUG00000000520",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"ENSMLUG00000000523",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000000524",5,2,4,0,1,0,0,0,2,0,0,0,3,0,0,0,4,1
"ENSMLUG00000000525",0,0,0,2,2,0,1,1,2,0,0,0,0,0,0,0,0,1
"ENSMLUG00000000526",6,2,8,1,2,0,4,2,3,3,0,0,2,2,3,3,0,3
"ENSMLUG00000000528",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000000529",7,2,11,0,3,3,5,3,9,3,3,0,6,4,9,2,0,1
"ENSMLUG00000000530",0,0,2,0,0,0,0,1,0,0,0,0,0,2,0,1,0,2
"ENSMLUG00000000531",3,4,0,2,0,0,0,0,1,3,0,0,0,1,1,1,1,0
"ENSMLUG00000000532",3,3,4,3,0,1,2,2,3,3,0,1,0,0,3,3,3,1
"ENSMLUG00000000533",0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"ENSMLUG00000000534",1,0,0,3,0,2,1,0,0,2,0,2,0,0,1,0,0,0
"ENSMLUG00000000535",0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000000536",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
"ENSMLUG00000000537",1,0,0,2,0,1,0,2,1,1,1,4,1,0,0,0,0,1
"ENSMLUG00000000538",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ENSMLUG00000000539",1,1,9,0,4,2,1,0,3,1,3,1,3,0,7,1,2,1
"ENSMLUG00000000540",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000000541",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000000542",0,1,5,1,1,4,4,3,1,5,4,9,1,0,2,2,2,1
"ENSMLUG00000000543",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"ENSMLUG00000000544",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000000545",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000000546",2,2,2,0,2,2,0,2,4,2,0,1,2,1,2,2,0,0
"ENSMLUG00000000547",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000000548",1,1,2,2,0,1,1,3,4,1,2,0,0,0,1,1,1,2
"ENSMLUG00000000549",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000000550",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000000551",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000000552",5,2,7,0,1,3,5,2,5,3,3,3,5,1,8,2,1,1
"ENSMLUG00000000553",4,4,8,3,2,2,0,3,4,0,3,3,4,0,3,1,0,0
"ENSMLUG00000000554",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"ENSMLUG00000000555",0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0
"ENSMLUG00000000556",2,2,1,4,1,1,2,3,4,1,2,4,3,2,0,1,2,2
"ENSMLUG00000000557",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000000558",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000000560",0,1,1,0,1,1,0,2,2,3,1,2,2,2,0,0,0,1
"ENSMLUG00000000561",2,2,6,0,2,0,4,0,1,2,0,1,1,3,2,1,0,0
"ENSMLUG00000000562",1,1,2,1,0,1,1,0,1,2,3,1,2,3,0,0,3,0
"ENSMLUG00000000563",5,2,6,7,4,3,5,1,5,4,9,2,10,1,5,6,5,3
"ENSMLUG00000000564",3,0,1,9,1,3,1,0,6,5,5,1,1,2,5,5,1,3
"ENSMLUG00000000566",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000000567",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000000568",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000000569",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000000570",1,1,2,0,2,1,0,1,2,1,1,1,1,0,2,1,1,1
"ENSMLUG00000000571",2,0,1,0,0,0,1,1,3,0,2,0,1,0,2,0,0,0
"ENSMLUG00000000572",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000000573",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000000574",0,0,2,0,0,0,0,0,1,2,0,0,0,0,1,0,2,0
"ENSMLUG00000000577",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000000580",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000000581",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000000582",0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0
"ENSMLUG00000000583",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"ENSMLUG00000000584",0,0,1,1,0,0,0,0,0,0,0,0,5,2,0,0,0,0
"ENSMLUG00000000585",0,0,2,0,0,1,0,0,0,0,0,0,0,2,1,0,1,1
"ENSMLUG00000000586",1,1,1,4,1,2,3,5,5,1,2,2,1,3,0,1,1,0
"ENSMLUG00000000587",0,0,2,0,0,0,1,2,2,0,0,1,1,1,2,3,2,4
"ENSMLUG00000000588",1,1,3,0,5,0,1,1,1,0,3,1,3,1,4,1,4,1
"ENSMLUG00000000589",0,0,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0
"ENSMLUG00000000590",0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
"ENSMLUG00000000592",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"ENSMLUG00000000593",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0
"ENSMLUG00000000594",0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000000595",1,2,3,0,2,1,4,1,8,4,0,0,0,0,1,5,0,3
"ENSMLUG00000000596",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000000597",3,2,3,5,3,0,5,3,3,2,1,3,1,1,5,4,2,5
"ENSMLUG00000000600",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000000601",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"ENSMLUG00000000603",2,1,0,1,0,1,2,0,6,4,0,0,2,0,0,0,2,3
"ENSMLUG00000000604",0,0,1,0,0,0,0,0,2,0,0,1,2,1,3,0,0,0
"ENSMLUG00000000605",0,0,1,0,2,0,0,0,3,0,0,0,0,0,1,1,0,0
"ENSMLUG00000000607",0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0
"ENSMLUG00000000608",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000000609",0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"ENSMLUG00000000610",2,1,4,8,0,1,3,0,4,6,1,2,1,1,5,3,2,2
"ENSMLUG00000000611",1,0,0,2,0,0,0,0,2,2,2,1,1,1,3,1,0,0
"ENSMLUG00000000613",5,0,4,3,0,0,1,0,6,0,1,0,1,1,6,1,2,1
"ENSMLUG00000000614",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000000615",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000000616",0,4,1,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0
"ENSMLUG00000000617",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000000618",2,0,3,4,0,2,0,0,2,4,0,2,2,2,3,1,1,0
"ENSMLUG00000000619",1,0,0,2,0,0,1,0,0,0,0,1,2,1,0,1,0,0
"ENSMLUG00000000620",4,5,1,3,1,2,3,2,8,3,0,2,3,5,3,5,4,1
"ENSMLUG00000000621",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000000622",4,1,0,0,0,0,0,4,0,0,0,0,1,0,4,1,1,0
"ENSMLUG00000000623",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000000624",1,1,0,1,3,2,0,0,0,0,0,0,0,1,1,1,0,0
"ENSMLUG00000000625",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000000627",0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000000628",3,1,2,1,2,3,2,1,2,3,1,0,2,0,4,1,1,0
"ENSMLUG00000000629",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000000631",0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0
"ENSMLUG00000000632",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
"ENSMLUG00000000633",1,3,0,0,0,0,0,1,0,0,0,0,0,1,4,1,0,1
"ENSMLUG00000000635",2,1,4,0,1,0,1,0,2,1,0,2,3,2,0,0,0,2
"ENSMLUG00000000636",1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
"ENSMLUG00000000637",4,0,0,2,1,0,1,1,1,0,2,1,0,0,0,1,0,0
"ENSMLUG00000000638",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000000639",3,1,1,0,0,0,0,0,3,0,3,0,2,1,0,0,1,0
"ENSMLUG00000000640",0,0,1,0,0,0,1,0,0,0,0,0,2,0,2,0,0,0
"ENSMLUG00000000641",1,1,4,0,0,1,1,0,0,2,2,0,1,0,1,3,3,2
"ENSMLUG00000000642",3,2,3,3,3,1,3,0,4,2,0,0,2,3,1,0,5,4
