"","N1_24h_IFN","N1_24h_mock","N1_24h_RVFV","N1_6h_IFN","N1_6h_mock","N1_6h_RVFV","N2_24h_IFN","N2_24h_mock","N2_24h_RVFV","N2_6h_IFN","N2_6h_mock","N2_6h_RVFV","N3_24h_IFN","N3_24h_mock","N3_24h_RVFV","N3_6h_IFN","N3_6h_mock","N3_6h_RVFV"
"ENSMLUG00000004237",1.62097846302862,0,0.835582704024672,2.60324840128246,2.08587760157164,1.13091239199964,1.04359599778951,1.12666765355458,1.2809630321055,0.849190664782476,1.92465650406528,0.996119907966749,0.987571640367685,2.00731524284835,1.52241426880286,2.02347755256925,1.18615992615249,0
"ENSMLUG00000004238",39.7139723442013,12.7078822573743,11.6981578563454,26.9002334799188,8.34351040628658,7.91638674399748,37.5694559204223,14.6466794962095,29.4621497384266,35.666007920864,3.84931300813056,17.9301583434015,46.4158670972812,10.0365762142418,31.97069964486,37.4343347225312,2.37231985230498,10.0203503679959
"ENSMLUG00000004239",5.67342462060018,1.05899018811452,4.17791352012336,3.47099786837662,1.04293880078582,1.13091239199964,2.08719199557902,4.50667061421831,2.56192606421101,0.849190664782476,0,0.996119907966749,3.95028656147074,2.00731524284835,7.61207134401429,15.1760816442694,0,1.25254379599948
"ENSMLUG00000004240",6.4839138521145,0,2.50674811207402,5.20649680256493,3.12881640235747,1.13091239199964,8.34876798231608,3.38000296066373,2.56192606421101,1.69838132956495,1.92465650406528,0,6.91300148257379,3.01097286427253,4.56724280640857,2.02347755256925,1.18615992615249,0
"ENSMLUG00000004241",2.43146769454294,3.17697056434356,5.84907892817271,6.07424626965908,1.04293880078582,0,3.13078799336853,2.25333530710916,8.32625970868577,0.849190664782476,0.962328252032639,6.97283935576724,2.96271492110305,2.00731524284835,3.80603567200714,6.07043265770776,2.37231985230498,5.01017518399793
"ENSMLUG00000004242",0,1.05899018811452,2.50674811207402,0,0,0,0,0,0.640481516052751,0,0,0.996119907966749,0,1.00365762142418,0,0,0,1.25254379599948
"ENSMLUG00000004243",0.810489231514312,0,1.67116540804934,0,0,0,0,0,0.640481516052751,0,0,0.996119907966749,0,0,2.28362140320429,1.01173877628463,0,0
"ENSMLUG00000004245",1.62097846302862,2.11798037622904,0,1.73549893418831,3.12881640235747,0,5.21797998894755,0,0,1.69838132956495,0.962328252032639,1.9922398159335,0.987571640367685,0,0.761207134401429,1.01173877628463,0,1.25254379599948
"ENSMLUG00000004246",0,0,0,0,0,0,1.04359599778951,0,0,0,0,0,0,0,1.52241426880286,0,0,0
"ENSMLUG00000004248",1.62097846302862,2.11798037622904,1.67116540804934,1.73549893418831,1.04293880078582,1.13091239199964,5.21797998894755,1.12666765355458,0.640481516052751,2.54757199434743,1.92465650406528,1.9922398159335,4.93785820183842,1.00365762142418,0,2.02347755256925,1.18615992615249,3.75763138799845
"ENSMLUG00000004250",0,1.05899018811452,0,0,2.08587760157164,0,0,0,0.640481516052751,0,0,0,0,0,1.52241426880286,0,1.18615992615249,0
"ENSMLUG00000004251",0,0,0.835582704024672,0,1.04293880078582,0,0,4.50667061421831,1.2809630321055,1.69838132956495,0,0,0.987571640367685,0,1.52241426880286,0,3.55847977845747,0
"ENSMLUG00000004252",2.43146769454294,2.11798037622904,0,4.33874733547077,4.17175520314329,5.6545619599982,4.17438399115804,0,0,6.79352531825981,2.88698475609792,0,1.97514328073537,2.00731524284835,1.52241426880286,1.01173877628463,2.37231985230498,3.75763138799845
"ENSMLUG00000004253",3.24195692605725,3.17697056434356,4.17791352012336,1.73549893418831,0,0,1.04359599778951,2.25333530710916,5.76433364447476,2.54757199434743,0,1.9922398159335,1.97514328073537,1.00365762142418,1.52241426880286,2.02347755256925,4.74463970460996,5.01017518399793
"ENSMLUG00000004254",2.43146769454294,2.11798037622904,4.17791352012336,0,0,1.13091239199964,1.04359599778951,3.38000296066373,4.48337061236926,0.849190664782476,0,0,0.987571640367685,1.00365762142418,2.28362140320429,1.01173877628463,2.37231985230498,0
"ENSMLUG00000004256",0,0,0,0,0,0,0,0,0,0.849190664782476,0,0,0,0,0,1.01173877628463,0,0
"ENSMLUG00000004260",4.05244615757156,3.17697056434356,4.17791352012336,5.20649680256493,8.34351040628658,2.26182478399928,5.21797998894755,2.25333530710916,2.56192606421101,2.54757199434743,4.8116412601632,1.9922398159335,3.95028656147074,9.03291859281758,2.28362140320429,4.04695510513851,5.93079963076245,0
"ENSMLUG00000004261",0.810489231514312,0,0.835582704024672,0,0,1.13091239199964,0,0,0,0,0,0,0,0,0.761207134401429,1.01173877628463,2.37231985230498,0
"ENSMLUG00000004263",5.67342462060018,4.23596075245808,1.67116540804934,4.33874733547077,1.04293880078582,0,7.30517198452657,1.12666765355458,4.48337061236926,2.54757199434743,1.92465650406528,0.996119907966749,0,0,1.52241426880286,8.09391021027701,2.37231985230498,2.50508759199896
"ENSMLUG00000004264",1.62097846302862,4.23596075245808,0.835582704024672,0.867749467094155,2.08587760157164,4.52364956799856,1.04359599778951,5.63333826777289,2.56192606421101,1.69838132956495,0.962328252032639,0,3.95028656147074,2.00731524284835,1.52241426880286,0,1.18615992615249,0
"ENSMLUG00000004268",4.86293538908587,1.05899018811452,0.835582704024672,1.73549893418831,1.04293880078582,1.13091239199964,6.26157598673706,4.50667061421831,0,1.69838132956495,1.92465650406528,0.996119907966749,5.92542984220611,3.01097286427253,3.04482853760571,0,1.18615992615249,3.75763138799845
"ENSMLUG00000004269",1.62097846302862,5.29495094057261,3.34233081609869,3.47099786837662,0,0,3.13078799336853,3.38000296066373,7.04529667658027,0.849190664782476,0.962328252032639,0,3.95028656147074,2.00731524284835,3.80603567200714,0,2.37231985230498,0
"ENSMLUG00000004270",0.810489231514312,0,4.17791352012336,1.73549893418831,0,0,2.08719199557902,3.38000296066373,4.48337061236926,3.39676265912991,0.962328252032639,2.98835972390025,3.95028656147074,5.01828810712088,0.761207134401429,1.01173877628463,2.37231985230498,2.50508759199896
"ENSMLUG00000004271",0,0,0,0.867749467094155,0,0,0,0,2.56192606421101,0,0,0,0.987571640367685,0,0,0,0,0
"ENSMLUG00000004274",0.810489231514312,1.05899018811452,0,0.867749467094155,1.04293880078582,0,3.13078799336853,3.38000296066373,1.2809630321055,1.69838132956495,0,0.996119907966749,0,0,1.52241426880286,0,0,1.25254379599948
"ENSMLUG00000004275",0.810489231514312,0,1.67116540804934,0,0,0,0,3.38000296066373,0,0,0,0,0,0,0,5.05869388142313,0,0
"ENSMLUG00000004276",4.86293538908587,1.05899018811452,7.52024433622205,6.07424626965908,2.08587760157164,1.13091239199964,10.4359599778951,2.25333530710916,8.32625970868577,4.24595332391238,3.84931300813056,0,1.97514328073537,0,2.28362140320429,7.08217143399239,0,1.25254379599948
"ENSMLUG00000004279",3.24195692605725,5.29495094057261,2.50674811207402,0,5.21469400392911,2.26182478399928,1.04359599778951,0,0,0.849190664782476,1.92465650406528,4.98059953983374,0.987571640367685,3.01097286427253,5.32844994081,1.01173877628463,4.74463970460996,1.25254379599948
"ENSMLUG00000004280",0,0,0.835582704024672,0.867749467094155,1.04293880078582,0,0,0,1.2809630321055,0.849190664782476,0,0,0,0,0.761207134401429,1.01173877628463,0,1.25254379599948
"ENSMLUG00000004285",0,0,0.835582704024672,0,0,1.13091239199964,1.04359599778951,1.12666765355458,1.2809630321055,0,0.962328252032639,0,1.97514328073537,0,3.04482853760571,0,0,0
"ENSMLUG00000004287",1.62097846302862,2.11798037622904,1.67116540804934,4.33874733547077,1.04293880078582,0,5.21797998894755,4.50667061421831,0.640481516052751,2.54757199434743,2.88698475609792,2.98835972390025,0,2.00731524284835,2.28362140320429,0,0,1.25254379599948
"ENSMLUG00000004288",0,0,0,0,0,0,1.04359599778951,0,0,0,0,0,0.987571640367685,0,0,0,0,0
"ENSMLUG00000004289",2.43146769454294,7.41293131680165,5.01349622414804,6.94199573675324,6.25763280471493,7.91638674399748,2.08719199557902,4.50667061421831,8.32625970868577,1.69838132956495,1.92465650406528,0.996119907966749,3.95028656147074,7.02560334996923,5.32844994081,1.01173877628463,10.6754393353724,5.01017518399793
"ENSMLUG00000004291",2.43146769454294,1.05899018811452,3.34233081609869,4.33874733547077,0,0,3.13078799336853,0,0.640481516052751,2.54757199434743,0.962328252032639,0.996119907966749,2.96271492110305,0,0.761207134401429,0,3.55847977845747,5.01017518399793
"ENSMLUG00000004295",3.24195692605725,0,5.01349622414804,4.33874733547077,1.04293880078582,0,0,1.12666765355458,2.56192606421101,1.69838132956495,0,0,2.96271492110305,1.00365762142418,3.04482853760571,1.01173877628463,2.37231985230498,3.75763138799845
"ENSMLUG00000004296",0,1.05899018811452,0.835582704024672,0.867749467094155,0,0,1.04359599778951,1.12666765355458,0,0.849190664782476,0,0,0.987571640367685,0,0,2.02347755256925,1.18615992615249,0
"ENSMLUG00000004297",2.43146769454294,4.23596075245808,5.01349622414804,3.47099786837662,1.04293880078582,0,2.08719199557902,0,8.32625970868577,2.54757199434743,0,1.9922398159335,2.96271492110305,1.00365762142418,5.32844994081,0,4.74463970460996,1.25254379599948
"ENSMLUG00000004298",0,0,0,0,0,1.13091239199964,0,1.12666765355458,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000004299",0.810489231514312,0,0.835582704024672,2.60324840128246,0,1.13091239199964,0,0,0.640481516052751,0,0,0,0.987571640367685,0,0,1.01173877628463,0,0
"ENSMLUG00000004300",0,0,0,0,0,0,0,0,1.2809630321055,0,0.962328252032639,0,0.987571640367685,0,0,0,1.18615992615249,0
"ENSMLUG00000004301",0,0,0,0.867749467094155,0,0,0,0,0,0,0,0,0.987571640367685,0,0,0,0,0
"ENSMLUG00000004303",0,0,0.835582704024672,0,0,0,0,0,0,0.849190664782476,0,0.996119907966749,0,0,0,1.01173877628463,0,0
"ENSMLUG00000004305",0,0,0,0,0,0,1.04359599778951,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000004306",3.24195692605725,0,0,0,0,0,1.04359599778951,2.25333530710916,0,0,1.92465650406528,0.996119907966749,2.96271492110305,0,0,3.03521632885388,0,0
"ENSMLUG00000004307",2.43146769454294,4.23596075245808,1.67116540804934,1.73549893418831,1.04293880078582,1.13091239199964,5.21797998894755,7.88667357488205,1.2809630321055,0.849190664782476,5.77396951219584,7.96895926373399,7.90057312294148,6.02194572854505,5.32844994081,2.02347755256925,1.18615992615249,0
"ENSMLUG00000004308",0,0,0,0,0,0,0,0,0,0.849190664782476,0,0.996119907966749,0,0,0,0,0,0
"ENSMLUG00000004309",0,1.05899018811452,0,0,0,0,1.04359599778951,0,0,0,0,0.996119907966749,0.987571640367685,0,0,2.02347755256925,0,0
"ENSMLUG00000004310",0,0,0,0,0,0,1.04359599778951,0,1.2809630321055,0,0,0,0,0,0,0,0,0
"ENSMLUG00000004312",1.62097846302862,2.11798037622904,0.835582704024672,1.73549893418831,0,1.13091239199964,0,1.12666765355458,0,1.69838132956495,0.962328252032639,0,1.97514328073537,1.00365762142418,0,0,0,1.25254379599948
"ENSMLUG00000004315",0,0,1.67116540804934,3.47099786837662,1.04293880078582,0,1.04359599778951,0,0,0,0,0,0,1.00365762142418,2.28362140320429,1.01173877628463,0,1.25254379599948
"ENSMLUG00000004316",3.24195692605725,2.11798037622904,0,1.73549893418831,1.04293880078582,3.39273717599892,0,1.12666765355458,1.92144454815825,1.69838132956495,0.962328252032639,2.98835972390025,2.96271492110305,4.0146304856967,0,3.03521632885388,2.37231985230498,1.25254379599948
"ENSMLUG00000004317",0,0,0.835582704024672,0,0,0,0,0,0,0,0,0,0,0,0,1.01173877628463,1.18615992615249,0
"ENSMLUG00000004318",0.810489231514312,0,0.835582704024672,1.73549893418831,1.04293880078582,0,1.04359599778951,0,2.56192606421101,1.69838132956495,0,0.996119907966749,0.987571640367685,0,0.761207134401429,0,2.37231985230498,0
"ENSMLUG00000004319",0,0,0,0,0,0,0,0,0.640481516052751,0,0,0,0,0,0,0,0,0
"ENSMLUG00000004321",0.810489231514312,0,0.835582704024672,0,0,0,1.04359599778951,0,0.640481516052751,0.849190664782476,0,0,0.987571640367685,0,0,0,0,0
"ENSMLUG00000004324",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.761207134401429,0,0,0
"ENSMLUG00000004325",1.62097846302862,0,12.5337405603701,4.33874733547077,1.04293880078582,0,2.08719199557902,4.50667061421831,3.20240758026376,3.39676265912991,3.84931300813056,0,3.95028656147074,1.00365762142418,3.80603567200714,2.02347755256925,0,7.51526277599689
"ENSMLUG00000004327",1.62097846302862,0,10.8625751523207,1.73549893418831,0,1.13091239199964,2.08719199557902,1.12666765355458,5.76433364447476,0,0,0,1.97514328073537,0,2.28362140320429,3.03521632885388,5.93079963076245,1.25254379599948
"ENSMLUG00000004332",0,0,1.67116540804934,0,1.04293880078582,1.13091239199964,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000004335",0,1.05899018811452,2.50674811207402,0,0,1.13091239199964,1.04359599778951,0,0.640481516052751,0,0.962328252032639,0.996119907966749,0,0,1.52241426880286,0,0,1.25254379599948
"ENSMLUG00000004339",0.810489231514312,1.05899018811452,0.835582704024672,0.867749467094155,0,0,0,0,0.640481516052751,0,0,2.98835972390025,0,0,0,1.01173877628463,2.37231985230498,0
"ENSMLUG00000004342",2.43146769454294,1.05899018811452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000004344",1.62097846302862,0,0,0.867749467094155,0,0,2.08719199557902,0,1.2809630321055,0,0,0,0,0,0,0,0,0
"ENSMLUG00000004345",0,0,0.835582704024672,0,0,0,0,1.12666765355458,0,0,0,0,0.987571640367685,1.00365762142418,0,0,0,0
"ENSMLUG00000004347",0.810489231514312,3.17697056434356,1.67116540804934,0.867749467094155,5.21469400392911,2.26182478399928,3.13078799336853,1.12666765355458,1.92144454815825,0,0.962328252032639,2.98835972390025,0.987571640367685,4.0146304856967,3.04482853760571,2.02347755256925,3.55847977845747,1.25254379599948
"ENSMLUG00000004348",0.810489231514312,0,0.835582704024672,0,3.12881640235747,0,0,0,1.2809630321055,0.849190664782476,0,0,0,2.00731524284835,1.52241426880286,1.01173877628463,0,0
"ENSMLUG00000004349",3.24195692605725,2.11798037622904,5.84907892817271,5.20649680256493,2.08587760157164,2.26182478399928,7.30517198452657,0,4.48337061236926,0.849190664782476,2.88698475609792,1.9922398159335,2.96271492110305,2.00731524284835,3.80603567200714,5.05869388142313,4.74463970460996,6.26271897999741
"ENSMLUG00000004351",2.43146769454294,0,5.01349622414804,1.73549893418831,1.04293880078582,4.52364956799856,1.04359599778951,2.25333530710916,2.56192606421101,1.69838132956495,1.92465650406528,0.996119907966749,1.97514328073537,4.0146304856967,2.28362140320429,3.03521632885388,3.55847977845747,1.25254379599948
"ENSMLUG00000004352",0.810489231514312,0,0,0,1.04293880078582,0,1.04359599778951,0,0.640481516052751,0,0,0,0,0,0,0,0,0
"ENSMLUG00000004356",4.05244615757156,1.05899018811452,5.01349622414804,4.33874733547077,4.17175520314329,3.39273717599892,0,3.38000296066373,2.56192606421101,5.94433465347733,1.92465650406528,1.9922398159335,2.96271492110305,1.00365762142418,3.04482853760571,1.01173877628463,0,2.50508759199896
"ENSMLUG00000004358",0,0,0,0,0,0,0,0,0,0.849190664782476,0,0,1.97514328073537,0,0,0,0,0
"ENSMLUG00000004360",0,0,0,1.73549893418831,0,0,2.08719199557902,0,0,0,0.962328252032639,0.996119907966749,0.987571640367685,0,2.28362140320429,1.01173877628463,0,2.50508759199896
"ENSMLUG00000004361",0,0,0,0,0,4.52364956799856,0,1.12666765355458,0,0,0,0,0,0,0,0,0,1.25254379599948
"ENSMLUG00000004363",0,0,0,0,0,0,0,1.12666765355458,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000004366",0.810489231514312,1.05899018811452,0.835582704024672,0.867749467094155,2.08587760157164,0,1.04359599778951,1.12666765355458,0.640481516052751,0,0.962328252032639,0.996119907966749,0,0,1.52241426880286,0,0,1.25254379599948
"ENSMLUG00000004367",0.810489231514312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000004368",0.810489231514312,3.17697056434356,0.835582704024672,0,1.04293880078582,0,0,0,0,0,0,0,0,1.00365762142418,0,0,1.18615992615249,0
"ENSMLUG00000004369",4.86293538908587,0,5.84907892817271,0.867749467094155,6.25763280471493,2.26182478399928,2.08719199557902,2.25333530710916,4.48337061236926,0,0.962328252032639,0,0,0,3.80603567200714,0,3.55847977845747,1.25254379599948
"ENSMLUG00000004372",1.62097846302862,2.11798037622904,5.84907892817271,0.867749467094155,0,0,3.13078799336853,1.12666765355458,3.20240758026376,0,0.962328252032639,0,0,0,0,1.01173877628463,3.55847977845747,3.75763138799845
"ENSMLUG00000004373",0,0,1.67116540804934,0,2.08587760157164,2.26182478399928,1.04359599778951,3.38000296066373,0,0.849190664782476,1.92465650406528,0,0,0,3.04482853760571,0,1.18615992615249,0
"ENSMLUG00000004374",6.4839138521145,4.23596075245808,8.35582704024672,5.20649680256493,2.08587760157164,3.39273717599892,2.08719199557902,5.63333826777289,6.40481516052751,7.64271598304229,3.84931300813056,1.9922398159335,1.97514328073537,2.00731524284835,6.08965707521143,6.07043265770776,4.74463970460996,1.25254379599948
"ENSMLUG00000004375",1.62097846302862,0,0,0,0,2.26182478399928,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMLUG00000004377",0,1.05899018811452,0.835582704024672,0,0,1.13091239199964,3.13078799336853,0,1.2809630321055,0.849190664782476,0.962328252032639,3.984479631867,0.987571640367685,0,2.28362140320429,0,0,1.25254379599948
"ENSMLUG00000004378",1.62097846302862,0,0,0,0,1.13091239199964,0,0,1.2809630321055,0,0,0,1.97514328073537,0,0.761207134401429,0,0,2.50508759199896
"ENSMLUG00000004380",0,0,0,0,0,1.13091239199964,0,0,0,0,0.962328252032639,0,0,0,0.761207134401429,0,0,1.25254379599948
"ENSMLUG00000004381",3.24195692605725,6.35394112868713,0.835582704024672,2.60324840128246,4.17175520314329,2.26182478399928,5.21797998894755,2.25333530710916,4.48337061236926,4.24595332391238,7.69862601626111,2.98835972390025,2.96271492110305,4.0146304856967,6.08965707521143,11.1291265391309,1.18615992615249,7.51526277599689
"ENSMLUG00000004382",2.43146769454294,0,3.34233081609869,0.867749467094155,1.04293880078582,4.52364956799856,3.13078799336853,0,5.76433364447476,2.54757199434743,0,0.996119907966749,0.987571640367685,3.01097286427253,2.28362140320429,1.01173877628463,0,1.25254379599948
"ENSMLUG00000004383",0.810489231514312,0,0,0,0,1.13091239199964,1.04359599778951,0,0.640481516052751,0,2.88698475609792,0,0,0,0.761207134401429,0,0,1.25254379599948
"ENSMLUG00000004386",0.810489231514312,0,0,0.867749467094155,0,0,0,0,0.640481516052751,0,0,0,0,0,0,0,0,0
"ENSMLUG00000004387",2.43146769454294,1.05899018811452,0,1.73549893418831,1.04293880078582,0,0,0,1.2809630321055,0.849190664782476,0,0.996119907966749,0,0,0.761207134401429,1.01173877628463,1.18615992615249,0
"ENSMLUG00000004388",0,0,0,0,0,0,0,0,1.2809630321055,0,0,0,0,0,0,0,0,0
"ENSMLUG00000004389",1.62097846302862,0,0,0.867749467094155,0,0,1.04359599778951,0,1.92144454815825,0,0,0.996119907966749,0.987571640367685,0,2.28362140320429,0,0,0
"ENSMLUG00000004390",0,0,0,0,0,1.13091239199964,0,1.12666765355458,0,0,0,0.996119907966749,0,0,0,0,2.37231985230498,0
"ENSMLUG00000004391",1.62097846302862,0,0,2.60324840128246,2.08587760157164,1.13091239199964,0,1.12666765355458,1.2809630321055,0.849190664782476,0.962328252032639,0,0,0,0,0,0,1.25254379599948
"ENSMLUG00000004393",0,0,0.835582704024672,0,0,0,0,0,0.640481516052751,0,0,0,0.987571640367685,0,0.761207134401429,1.01173877628463,0,0
"ENSMLUG00000004394",0,0,0,0,0,0,0,0,0.640481516052751,0,0,0,0,0,0,0,0,0
"ENSMLUG00000004395",1.62097846302862,0,0,0,1.04293880078582,0,0,1.12666765355458,0,0,0.962328252032639,0,0,1.00365762142418,0,0,0,0
"ENSMLUG00000004399",3.24195692605725,2.11798037622904,5.84907892817271,3.47099786837662,1.04293880078582,2.26182478399928,2.08719199557902,3.38000296066373,5.12385212842201,4.24595332391238,0.962328252032639,0,1.97514328073537,2.00731524284835,9.89569274721857,6.07043265770776,4.74463970460996,3.75763138799845
"ENSMLUG00000004400",0,0,0,0,0,0,0,0,0,0,0.962328252032639,0,0,0,0,0,0,1.25254379599948
"ENSMLUG00000004401",9.72587077817174,2.11798037622904,11.6981578563454,26.9002334799188,0,2.26182478399928,11.4795559756846,1.12666765355458,7.68577819263302,26.3249106082568,0.962328252032639,5.97671944780049,6.91300148257379,4.0146304856967,7.61207134401429,27.3169469596849,2.37231985230498,6.26271897999741
"ENSMLUG00000004403",0,0,0,0.867749467094155,0,0,0,0,0,0,0,0,0,0,0.761207134401429,0,0,0
"ENSMLUG00000004404",1.62097846302862,0,0,1.73549893418831,0,0,0,0,2.56192606421101,1.69838132956495,0.962328252032639,0,3.95028656147074,0,1.52241426880286,1.01173877628463,0,0
"ENSMLUG00000004407",0,0,0,0,0,0,0,0,0.640481516052751,0,0,0,0,0,0.761207134401429,0,0,0
"ENSMLUG00000004408",3.24195692605725,1.05899018811452,0.835582704024672,1.73549893418831,2.08587760157164,0,1.04359599778951,0,1.2809630321055,0,0.962328252032639,2.98835972390025,2.96271492110305,0,0.761207134401429,3.03521632885388,0,1.25254379599948
"ENSMLUG00000004409",0,0,0,0.867749467094155,1.04293880078582,0,0,0,0,0,0,0,0,0,0,0,0,0
